"","SLY_SPI","SLY_SHA","SLY_SPE","SPI_SHA","SPI_SPE","SHA_SPE"
"Solyc10g074810.1.1",0.0892587539892773,0.122248167176757,0.000339470589592323,0.00145974659652435,7.58989591900387e-05,0.00269241081130141
"Solyc11g012510.1.1",1,1,0.000845026545625314,0.378294143831188,8.62665633543833e-05,0.000371170474780638
"Solyc12g009040.1.1",1,1,0.000716958096898553,1,0.000106827548381434,0.00214270030521837
"Solyc05g018300.2.1",1,1,0.00712513634119288,1,0.00174161554195166,0.0271659126460707
"Solyc06g074410.2.1",0.0373640842319096,0.00119240899934939,0.00119240899934939,0.000154844153522045,0.000154844153522045,1
"Solyc05g051660.1.1",0.00118219413094556,0.0865745836182323,0.000116938875035995,1,5.44222439319909e-06,5.37204068517436e-05
"Solyc01g010590.2.1",1,1,0.00161765805342150,1,0.00376980698952235,0.000348020429856613
"Solyc06g075340.2.1",0.00159754808372364,0.00171699450662750,1,0.74960518059937,0.00103416682821168,0.00136247761210756
"Solyc09g092130.2.1",1,0.00341846637931901,3.0394446494805e-05,0.0354114055176365,0.000750250449797373,0.121832206858354
"Solyc01g096390.2.1",0.585219558159544,0.551718203826521,0.717293725733088,0.0162534595776039,0.0239431605799162,1
"Solyc02g032890.1.1",5.02197103718925e-05,5.02197103718925e-05,5.02197103718925e-05,1,1,1
"Solyc05g056540.2.1",1,1,0.0244861124259817,1,0.00852612125058456,0.00098393572401054
"Solyc03g121000.2.1",1,7.88174025111968e-06,2.29921642092138e-05,7.87519404774636e-05,0.000206648694923988,1
"Solyc03g005690.2.1",1,0.0546173440405911,1,1,0.232521927268648,0.0112659176456082
"Solyc05g005960.2.1",4.4012401066519e-05,5.23563522160588e-05,8.12040697385916e-07,1,0.0162112075441097,0.00239951668734032
"Solyc02g085050.2.1",0.343961322743493,0.000150418415203404,0.000172626097349664,0.000569582435197037,0.000618309368939421,1
"Solyc02g092250.2.1",1,1,0.036642639204437,1,0.0972794629775323,0.0227970831521569
"Solyc08g005570.2.1",0.172701867918858,1,0.123182876644179,0.051380339403397,0.00120697504345327,0.0723447392192152
"Solyc11g010990.1.1",0.417195422238932,0.00203155512148696,0.00376124453370168,0.0195793712866274,0.154696705724076,1
"Solyc06g083450.2.1",1,0.00360102612964661,0.131649490236826,0.000491082470876441,0.0674682214543444,1
"Solyc06g051080.2.1",1,3.54538386361759e-05,0.0142009433892674,6.80884235488365e-05,0.0452947991935432,0.308945409902899
"Solyc01g097160.2.1",0.0136859786420235,1,0.0892347844573209,0.0479020114742955,0.00125755260030681,0.133328585471231
"Solyc03g005800.2.1",8.93774515972102e-10,0.236273979307052,1,9.24848699518568e-10,4.69212665828889e-09,1
"Solyc06g054410.2.1",0.0356245769690827,0.0892587539892773,0.000153720832137128,0.000439142669492768,0.00450717662303308,1.59067435463304e-05
"Solyc11g070150.1.1",1,0.215301387361466,0.00107320919540589,1,0.0223952807830350,0.270971755026908
"Solyc04g049630.2.1",1,0.00413588356226454,1,0.0510105614024856,1,0.00210659349804535
"Solyc03g118500.2.1",0.632114095966373,1,0.00034852312683375,0.27769417094478,0.000147617678920156,0.00888496723504424
"Solyc11g069440.1.1",0.00135831732428536,0.00450692081908887,0.964811627500927,1,0.000482482142871444,0.00125799705351130
"Solyc02g083630.2.1",1,0.248622496832035,6.18384440958578e-06,1,1.35945809686594e-05,0.00109782450407480
"Solyc06g068550.2.1",1,0.000227463962003261,0.000187073828074759,0.00157231454247935,0.00122551203704882,1
"Solyc08g062820.2.1",1,0.000296782545155489,1,0.00369936823477738,1,0.00389800117688072
"Solyc06g051750.2.1",0.0347773900051155,0.0111386025337631,3.53283465833649e-06,0.00124187485774572,3.21863458178633e-05,1
"Solyc02g031790.1.1",1,0.000193054234537489,0.034678275776988,0.00122765372333692,0.115735698325732,0.375056719932009
"Solyc09g075440.2.1",0.0117777243945588,0.000423856059424889,1,1,0.226245037454643,0.00539167391111858
"Solyc12g056130.1.1",1,1,0.068353063855186,1,0.0332268042460943,0.00120722700787167
"Solyc04g076950.2.1",4.44199147130824e-05,0.00103215562711141,0.0309462488037688,0.875245664612662,0.429274233612921,1
"Solyc03g082590.2.1",1,0.597470661933913,0.0466095149058345,0.103886781801478,0.0132755487133788,1
"Solyc01g104430.1.1",1,0.312273834010452,0.000499834313380175,1,0.00493184221164403,1
"Solyc10g083950.1.1",1,0.122519620380947,7.7430149299573e-05,0.00994985494045883,4.71592005440883e-05,2.67087016520776e-06
"Solyc04g076990.2.1",0.00598316912496137,0.154043749589133,0.0777671101878061,1,0.00160639002695549,0.00700320666873314
"Solyc07g056170.2.1",0.00578521891930921,1,2.53079000924042e-06,0.146873115536592,1.25115272085905e-05,0.000104481736541285
"Solyc07g065020.2.1",0.153780425129742,0.125886474390840,0.00142872526310612,1,0.000731412261843592,0.000557809882551461
"Solyc04g008310.1.1",0.000260202479710273,0.00167832620289300,1.75712060548205e-06,1,4.05590906405485e-05,0.00131051900278582
"Solyc01g087200.2.1",0.754031505095151,0.217123665074137,0.00927251931588669,1,0.00462411701809952,0.00227264415965715
"Solyc12g099070.1.1",0.0630111568929697,0.00052933553489875,0.00125242846124810,0.00259189522642245,0.00631977013168931,1
"Solyc01g080410.2.1",0.0140909404508806,0.667016637858835,1,0.00335746692074380,0.109827316962779,1
"Solyc06g068430.2.1",1,0.0428435488863614,0.227895260486506,0.0305803862940217,1,0.00306875592167475
"Solyc03g097670.2.1",0.000193387180756108,7.03083508602628e-05,4.73477142388368e-05,0.379723728728701,0.00428238349200136,0.0565054323236302
"Solyc10g084380.1.1",0.513965875299314,1,3.24916918635297e-05,1,2.32621114800022e-06,0.0189466628021531
"Solyc04g056580.2.1",0.0151278207631877,1,0.94394365277694,0.00137439447979371,1,0.2152398266035
"Solyc02g093370.2.1",1,0.00611276457188489,0.125237679533980,0.00275403895930934,0.127310681530368,1
"Solyc10g086560.1.1",1,0.00583464558831196,0.196725254173317,0.0159564235379497,0.965198215608098,1
"Solyc08g066180.2.1",1,0.0142837413587779,0.116525889698009,0.0504625505376196,0.064156030438262,0.00113335765188507
"Solyc12g013970.1.1",1,0.00364940914080682,0.0203175954874857,0.200358914402729,0.329717931988383,1
"Solyc12g099800.1.1",0.000504757995234534,0.0186047550940167,1,0.0847364444120161,0.0009635055599566,0.134111384475015
"Solyc01g111100.2.1",0.0248759947293286,0.00477621716488788,0.00138410319378520,1,0.0859881670935917,0.138174401473761
"Solyc12g056790.1.1",0.422116325104715,1,0.0182867175244086,1,0.00105129658660374,0.00198058535382246
"Solyc09g025260.2.1",0.016258453835617,0.0266373889504059,1,1,0.000390687526928109,0.000869235203477715
"Solyc10g076990.1.1",1,0.00858509533315583,1,0.00896274022604408,1,0.167779796399255
"Solyc01g087030.2.1",0.00577724663103024,0.00137311899443554,0.194796476937505,0.281279037299068,0.00182353569873333,0.000577263080302942
"Solyc01g093960.2.1",0.773342334425268,1,0.094364929321073,0.0754802458267823,1,0.0128695433074679
"Solyc08g076850.2.1",0.274610675830894,0.334990670273557,0.0356048663226801,0.0141153173889092,0.00256461458450263,1
"Solyc05g008480.2.1",0.106687705126854,0.0880835203958496,1,1,0.0223889732810849,0.0194377169645998
"Solyc05g052820.2.1",1,0.000923140883624871,0.000117504789479723,0.00341241506719556,0.000349259877189422,1
"Solyc01g005560.2.1",1,0.154530506369314,1,0.116763306599075,1,0.0229372474129317
"Solyc12g098990.1.1",0.067324144371157,0.175275216329107,0.0318518125150454,1,0.000334855408933341,0.00111172518476913
"Solyc10g039190.1.1",0.00463994190607008,0.000296380498375410,0.00252060670768968,0.167133672000676,5.23941211371268e-05,1.55475786191881e-05
"Solyc06g082920.2.1",1,1,7.7660732944415e-05,1,6.38266999278195e-05,0.000103101330474212
"Solyc07g062440.1.1",0.00153364013196618,0.00591018230233455,0.905394064479728,1,0.00158785689237003,0.00272279970865270
"Solyc08g076030.2.1",0.82650906172834,1,0.0032917411765389,1,7.79747662631885e-05,0.00123190215534001
"Solyc12g041960.1.1",0.00101008661184358,0.000181766668794496,6.87297142291157e-05,0.00984187626584512,0.000113066352071685,1
"Solyc10g086760.1.1",1,0.430435488137198,0.123253786676624,0.620051225743474,0.133394570655208,0.0103541172013182
"Solyc12g098190.1.1",1,0.147138738351717,0.0140963402443836,0.39223112511993,0.0018554454300403,0.000325303985173204
"Solyc08g074830.2.1",1,1,0.000721817520370001,0.960421779959742,0.00235335816427679,0.000446775360408239
"Solyc03g093690.2.1",0.0018340772915239,0.00400103377644205,0.0702662676030445,1,1,1
"Solyc10g081480.1.1",0.00814548113997353,0.000729918800179533,0.00205413972385203,0.242812605929829,1,1
"Solyc08g075710.2.1",0.395451588379663,0.0111237844639687,0.0218201926039262,0.623702421361437,1,1
"Solyc05g008350.2.1",1,7.4180142710821e-05,0.000308767888564698,0.00026703109641425,0.00110578161406618,1
"Solyc04g074640.2.1",0.00708193112821957,0.000242751598323997,0.0441889206894854,0.15483664073361,0.000259861384693424,3.71555395311926e-05
"Solyc03g083490.2.1",1,0.6394248215545,0.696853674110368,0.0434357182633574,0.0564520506197588,0.00293861146392642
"Solyc11g020040.1.1",0.153473595246037,0.00180975238946881,1,0.0276480416086938,0.00698850968998986,6.02325892964828e-05
"Solyc04g026030.2.1",0.00245736708206005,0.000125736257677384,0.00917339538796897,0.00837734539574944,1,1
"Solyc01g111340.2.1",1,1,0.0700046742300158,1,0.00686725200886679,0.0274416973556302
"Solyc12g057100.1.1",1,4.34593815538477e-07,3.50111678055154e-05,2.38262563626098e-06,6.58316304967504e-05,0.150238989836662
"Solyc02g094060.2.1",0.000158595666819421,0.00159438565374527,9.6238235289192e-08,0.767351243032016,2.85096398146765e-06,1.24381415330776e-06
"Solyc01g047590.1.1",1,0.117509182782625,1.76968960341154e-05,0.0777671101878061,1.06202727355096e-05,3.96821473917046e-05
"Solyc10g048190.1.1",1,0.0640296809157263,1.26175673182761e-05,0.180430589180478,1.12732333865613e-05,5.98848786657037e-06
"Solyc10g008420.2.1",0.315512008654624,1,0.00362887881978385,1,0.000126827916017687,0.00463994190607008
"Solyc12g017410.1.1",0.873309362382563,8.93477057389141e-06,1,5.91232960251982e-07,1,2.85651251013309e-06
"Solyc02g084520.2.1",1,1,0.0481406786623835,1,0.0650436526096203,0.179777465824749
"Solyc01g067380.2.1",1,0.0621278049634654,0.000592815628351424,0.0246727542076488,0.000948965573676395,0.226331892350185
"Solyc02g062560.2.1",0.574064628496567,4.25987155954209e-06,9.36167173492852e-06,1.67175573069117e-05,4.28840360199103e-05,1
"Solyc06g082090.2.1",0.982683522633572,0.0055129033010144,0.000851722018098885,0.135222478546901,0.000113429971879009,5.92684140960775e-06
"Solyc04g078740.2.1",0.00381827322716897,0.0111036171803423,1,0.760437828889625,0.250318347763520,1
"Solyc08g076790.2.1",0.00662320229119051,0.573641967185698,0.0735556432721612,0.132717130622783,1,1
"Solyc06g082950.2.1",0.710275525072045,0.791408295551394,0.172701867918858,0.00433945388828090,0.0173078767283895,0.902996487134641
"Solyc11g067250.1.1",1,0.526116275284866,0.000991362442453547,0.183004265239523,0.000738853582624509,0.0373213441325703
"Solyc06g066560.1.1",0.0512175992897821,4.68504720173613e-06,0.000109691070247899,0.0136895311429168,0.0233019459979534,1
"Solyc10g006080.1.1",0.150238989836662,0.00093800691483659,0.0876824579617162,0.0493418294910919,1,0.0187660931134126
"Solyc04g009440.2.1",1,0.0289208554815010,0.0279927681537802,0.0127703864844927,0.0120618355892419,1
"Solyc01g107400.2.1",1,1,0.177458680948873,1,0.166434869155146,0.142726665266022
"Solyc07g007120.2.1",1,0.749560366362198,4.56736472057625e-05,1,0.000138056945415358,0.0175869967974460
"Solyc09g092690.2.1",0.0259166724744676,1,0.0046666290358267,0.0507886353657128,1,0.00753911516350348
"Solyc08g008460.2.1",0.187780461075797,0.0233925453699254,1,0.00121667090216514,0.0271890231261982,0.0182227756366915
"Solyc04g049340.2.1",0.670063606766649,1,0.00165274967518617,0.217752865339135,0.000672585733169618,0.00248071880194553
"Solyc03g111260.2.1",0.22848141894099,0.0067571283938691,0.819011006392063,0.0669643805880554,0.00178910068586531,0.000574981123919726
"Solyc11g071430.1.1",0.0685701560456237,1,0.0739621331997174,0.00550139388903195,1,0.00731124591186897
"Solyc02g093330.2.1",0.804670930231238,0.00175750570363942,1,0.0268276193936413,0.569010703472361,0.000342666388651344
"Solyc09g064820.1.1",1,1,0.0020277420679227,1,0.00154029935397039,0.00225482188174149
"Solyc08g059700.1.1",0.00547098819862799,0.00366278628524626,7.47889657020121e-05,0.137017770599159,0.000577295706475776,0.0866563457035775
"Solyc01g105400.2.1",0.238408109677556,0.00666920402965438,0.0170466350060862,0.000804127981003573,0.00130784282399922,1
"Solyc01g008040.1.1",1,1,0.000103382993451549,1,0.000103382993451549,0.000103382993451549
"Solyc05g015980.2.1",1,0.0319202747779608,1,8.20864972311711e-05,1,0.00904830407560864
"Solyc10g006410.2.1",1,0.0123524788456324,0.0259778531960927,0.0183326678228868,0.0340419300799943,1
"Solyc11g065030.1.1",0.94361780004235,0.212225386734388,0.0954276228828393,0.0464958873177915,0.0282583424802695,1
"Solyc09g060180.1.1",1,0.00258021334064901,1,0.00258021334064901,1,0.00258021334064901
"Solyc07g054740.2.1",1,0.0118271617963848,1,0.00367114333811077,1,0.00624606264668588
"Solyc03g123400.1.1",1,0.0314495446730151,0.200036707618338,0.0271183986678544,0.212359652386104,1
"Solyc01g091660.2.1",0.00133775674252438,0.000303415777404213,0.000243700610918984,0.143415700361373,0.0450250824596932,1
"Solyc12g096320.1.1",0.00662320229119051,5.42468680132047e-05,4.11593958801511e-06,0.0701897650733422,0.000302980191731726,0.00623350922229594
"Solyc02g071830.1.1",0.0263789552131891,0.00474851128510588,0.0537276498472212,0.307649319589051,1,0.788057292756074
"Solyc01g090220.2.1",1,0.00699450183871637,0.174512089352457,0.00304633996732249,1,0.000646140518433076
"Solyc01g079170.2.1",1,0.050933958254277,1,0.00222479984365848,0.111506807397313,0.187472786319643
"Solyc11g068440.1.1",0.176987485907923,0.120979134812248,0.000217339867857437,1,0.00331305334404516,0.0192907949132934
"Solyc01g086820.2.1",0.99981573603383,0.000898621058382448,1,0.00471231232406718,1,0.002764189280625
"Solyc01g081320.2.1",1,0.000243789204308934,0.00320404321718983,0.000489765971906256,0.0102713030579407,1
"Solyc03g058460.1.1",1,1.12732333865613e-05,5.1471324351951e-07,1.12732333865613e-05,5.1471324351951e-07,1
"Solyc06g083220.2.1",0.45185426726079,1,0.00619041292877996,0.155225206601414,0.000527414987116090,0.00262630805790372
"Solyc07g053830.2.1",0.0155622604017773,1,0.000347898651054192,4.59139182438495e-05,9.50053515196012e-06,0.000332202552580604
"Solyc10g087040.1.1",1,0.0887211088543984,0.00562331882533663,0.357468418295516,0.0164569363321421,1
"Solyc05g012200.2.1",0.583056581817404,1,0.000349793321430914,1,0.000584187216466057,4.04182940458169e-05
"Solyc01g103410.2.1",0.000658307382181774,0.00260686113507805,0.0176167403160727,1,3.45958516214333e-05,9.8837233349995e-05
"Solyc04g073970.2.1",1,0.0179421764459144,0.00102304888046938,0.364586654077709,0.00840718199869583,0.194374021040618
"Solyc04g077360.2.1",1,0.39563191300539,0.0093190044230574,0.121329965170754,0.00474035092794388,0.307047131815996
"Solyc08g079060.2.1",0.0241022760386326,1,1,0.0227233050570733,0.00492751217969494,1
"Solyc04g009470.2.1",0.0986454977041378,0.0538553360986112,1,1,0.0488018162992069,0.0293225619317455
"Solyc01g105580.1.1",6.96194891055898e-06,7.63899938383738e-06,3.54343408202947e-05,7.56836134603515e-08,0.00904007630868017,6.26930304416013e-07
"Solyc03g120260.2.1",1,1,0.034270672401983,1,0.0874418145557861,0.0358025035363601
"Solyc01g068480.2.1",1,1,0.00522875781298737,0.0629788854154792,0.0107190804163250,0.000255898471465043
"Solyc06g054690.2.1",1,0.00170153607665960,1,0.00111172518476913,1,0.0138593052792030
"Solyc10g007680.2.1",1,0.0182224922592528,0.113314427947852,0.00578122284166735,0.0470232778319085,1
"Solyc02g092300.1.1",0.448363006678942,0.00864089233234481,0.551696583149221,1,0.0187316996235585,0.000728828304916636
"Solyc10g080340.1.1",0.000913983702099892,0.00138675067916008,3.81651287435285e-06,1,0.000959137152229142,0.000119366117418140
"Solyc11g012990.1.1",0.178353478023463,0.000724438982469185,0.00130295761309283,0.474246915812996,1,1
"Solyc02g090010.1.1",1,1,0.146059959523763,0.0455326007458942,0.0129232839927525,0.66446909612724
"Solyc04g072220.2.1",0.0742900662489236,0.0250889906714634,0.178838870382131,1,0.000736676893867203,0.000785944813707791
"Solyc05g012110.2.1",1,1,0.00509364362236999,1,0.00367141972759199,0.00586446668943298
"Solyc06g035530.2.1",0.029608270435371,8.97205735472997e-05,0.000612290687951169,0.000575712891057818,0.0041632508025429,1
"Solyc10g006400.2.1",0.0367698617175983,0.118145899577056,0.896879988210304,1,0.00202440721695464,0.00839238953385052
"Solyc09g072960.1.1",1,1,0.00217844503569530,0.586229650030395,2.31106079731117e-07,0.0338491180824868
"Solyc02g088230.2.1",0.0329192202320297,0.0085094778717311,1,1,0.124381404450693,0.0233518008504282
"Solyc08g016720.1.1",0.0182090923821259,0.00853026278775885,0.214432479392847,1,0.00220967636684171,0.00147360743085881
"Solyc04g082860.1.1",1,0.0284859016611399,0.000104481736541285,0.0249267122833781,6.1576128133379e-05,0.000361980407962021
"Solyc06g036240.1.1",1,0.014939882379412,4.22872542313388e-05,0.014939882379412,4.22872542313388e-05,1
"Solyc02g076720.2.1",0.0134627371298219,0.0175126790084793,1,1,0.0295961833319321,0.0349153436796871
"Solyc12g049340.1.1",1,0.00371071798752290,0.000739214745944846,0.00284046060249266,0.000566914400877966,0.0630642475727949
"Solyc03g031420.1.1",0.0055442513761409,0.00151763215078332,0.381137862643333,0.567472358355054,0.000217757135926666,0.000165847667677688
"Solyc02g071810.2.1",0.897536474033177,0.0341692909782440,0.175242016571647,0.263620990333018,0.000894434349221415,0.000371291854823537
"Solyc02g087630.2.1",0.00134355570520216,0.00716739962900677,0.00152640659243207,0.26410100143976,1,0.0553603642168495
"Solyc04g011680.1.1",0.491945372276461,0.00590881511289021,0.0381684266296462,0.00465967331280854,0.346028630989127,1
"Solyc11g027880.1.1",1,0.00486476369784485,0.000247793728941488,0.00579828499583506,0.000224695459949567,0.00528279856954015
