"","spe"
"Solyc10g017530.2.1",1
"Solyc06g071900.2.1",1
"Solyc07g017860.2.1",3.12022357207299e-07
"Solyc06g083500.2.1",0.375645298041777
"Solyc05g005620.2.1",1
"Solyc04g009400.2.1",1
"Solyc05g053040.2.1",1
"Solyc03g110890.1.1",1
"Solyc05g053830.2.1",0.20810167016155
"Solyc01g008840.2.1",1
"Solyc06g062850.2.1",0.192166814669686
"Solyc12g042540.1.1",0.162790067711025
"Solyc07g063490.2.1",2.99464286660324e-05
"Solyc08g062210.2.1",0.283789763637086
"Solyc01g109690.1.1",0.219748224325875
"Solyc11g012780.1.1",0.0265264690735333
"Solyc07g055530.2.1",1
"Solyc09g065650.2.1",0.37855309939869
"Solyc08g081010.2.1",9.80288488532979e-05
"Solyc01g008660.2.1",1
"Solyc04g008680.2.1",0.00233780092846392
"Solyc08g082810.2.1",0.0418348874048029
"Solyc07g041640.2.1",1
"Solyc01g098710.2.1",0.000965076574761336
"Solyc12g098490.1.1",2.21634463807901e-08
"Solyc10g006930.2.1",0.840156596887173
"Solyc08g013820.2.1",1
"Solyc05g009880.2.1",0.0756427316903126
"Solyc09g009810.1.1",1
"Solyc12g005840.1.1",0.234294424658643
"Solyc03g007110.2.1",0.00596658546732855
"Solyc05g050280.2.1",1.76041229747579e-18
"Solyc05g013220.2.1",0.00903274886054557
"Solyc08g082890.2.1",0.118990243776966
"Solyc04g077060.2.1",0.110429383147258
"Solyc06g007250.2.1",0.322105255904196
"Solyc02g071160.2.1",0.085501755946018
"Solyc08g075860.2.1",9.65035311198887e-06
"Solyc12g044610.1.1",0.278209253719641
"Solyc10g085950.1.1",2.62025283656377e-09
"Solyc02g084030.2.1",0.962286426945036
"Solyc03g006130.2.1",8.73940240211983e-05
"Solyc02g093720.2.1",0.00415914022062246
"Solyc04g012190.1.1",3.64008985752335e-05
"Solyc01g090120.2.1",0.219581559075406
"Solyc06g073870.2.1",0.460100414754237
"Solyc01g108610.2.1",0.00334525535658338
"Solyc02g085510.1.1",1
"Solyc08g074610.1.1",1
"Solyc06g068770.2.1",0.0597767582940492
"Solyc06g083880.2.1",1.65482021641789e-05
"Solyc01g104790.2.1",1
"Solyc03g082830.1.1",1.46156219919803e-06
"Solyc09g009090.2.1",1
"Solyc05g052590.1.1",0.0271304518886864
"Solyc10g085330.1.1",0.59036334746963
"Solyc04g054460.2.1",1
"Solyc08g075550.2.1",7.82310813427352e-09
"Solyc08g059800.2.1",0.193229508484402
"Solyc01g081420.1.1",0.441584731211169
"Solyc04g014560.2.1",1
"Solyc07g054760.1.1",1
"Solyc02g065720.2.1",1
"Solyc01g068070.2.1",0.00336956095738403
"Solyc06g082440.1.1",0.00760273043111193
"Solyc03g006220.2.1",1
"Solyc09g008490.2.1",0.0713133658101142
"Solyc03g034270.2.1",1
"Solyc02g063150.2.1",0.175153099356553
"Solyc04g009520.2.1",1
"Solyc03g116580.2.1",1
"Solyc08g081190.2.1",0.000730377720418263
"Solyc00g136260.1.1",0.00803625305640772
"Solyc02g082910.2.1",0.000164941895701896
"Solyc11g073270.1.1",1
"Solyc06g073630.2.1",0.449926431092315
"Solyc02g069530.1.1",0.877094385530154
"Solyc09g092260.2.1",0.000415794978927567
"Solyc06g068860.2.1",0.000720818296567525
"Solyc10g006310.2.1",1
"Solyc01g006090.2.1",0.00398798556818435
"Solyc05g012010.2.1",1
"Solyc12g056640.1.1",0.0137839539393010
"Solyc08g079030.2.1",1
"Solyc07g053630.2.1",0.00530517115687298
"Solyc01g091190.2.1",0.0036947093557547
"Solyc07g053600.2.1",0.000239100597969497
"Solyc01g079200.2.1",0.636516894006593
"Solyc10g054590.1.1",1
"Solyc07g065530.1.1",1
"Solyc04g009210.1.1",0.0320494829822034
"Solyc07g041230.2.1",1
"Solyc05g054750.2.1",0.000522280169351391
"Solyc01g097440.2.1",1
"Solyc06g072840.2.1",6.97744979572336e-05
"Solyc11g020280.1.1",0.00048572165989262
"Solyc04g081410.2.1",0.098087420675693
"Solyc03g044510.2.1",1
"Solyc02g083180.2.1",5.09734111317988e-06
"Solyc05g055840.2.1",0.00255598307227444
"Solyc04g005530.2.1",0.368651040254076
"Solyc03g120470.2.1",1.0301553955572e-07
"Solyc02g083400.2.1",0.132399348446830
"Solyc03g032100.1.1",1
"Solyc06g068590.2.1",0.00409244793735991
"Solyc12g088390.1.1",1
"Solyc11g065920.1.1",0.0941523707791362
"Solyc06g005670.2.1",0.000329643217630473
"Solyc11g012020.1.1",0.0824250455232618
"Solyc09g065040.1.1",1
"Solyc05g056530.2.1",1
"Solyc12g096540.1.1",0.0315879653780921
"Solyc04g082340.2.1",1
"Solyc04g015760.2.1",1
"Solyc03g025190.2.1",0.0011528840283497
"Solyc04g009540.1.1",1
"Solyc04g079950.2.1",1
"Solyc08g006700.2.1",1
"Solyc02g065300.1.1",2.88667142865189e-08
"Solyc03g032040.2.1",1.64808594631508e-06
"Solyc12g010680.1.1",1
"Solyc01g099000.1.1",0.811262621443606
"Solyc07g020800.2.1",6.11089621656664e-05
"Solyc07g049490.1.1",1
"Solyc07g044960.1.1",0.061088438749385
"Solyc05g051460.2.1",0.123627437215623
"Solyc10g086680.1.1",0.00067454295817592
"Solyc09g082760.2.1",3.77023723926463e-08
"Solyc09g074850.2.1",1
"Solyc02g086300.2.1",1
"Solyc11g072660.1.1",0.000244746304188456
"Solyc11g011550.1.1",0.630267070100635
"Solyc03g122120.2.1",0.00927681874503835
"Solyc04g072520.1.1",0.74181278964795
"Solyc11g008710.1.1",3.30318248988652e-06
"Solyc02g069800.1.1",2.25479224194175e-10
"Solyc04g074030.2.1",7.2553456947353e-05
"Solyc04g009860.2.1",0.0344710967218043
"Solyc04g054400.2.1",0.00134886712119301
"Solyc01g087050.2.1",3.07463656105814e-06
"Solyc09g098150.2.1",0.0763622019859372
"Solyc05g007630.2.1",5.12849324014004e-13
"Solyc02g067810.1.1",0.658111337191742
"Solyc02g087720.1.1",1
"Solyc02g090220.2.1",1
"Solyc02g086380.1.1",0.0453696793498329
"Solyc01g010910.1.1",0.470867827538549
"Solyc09g009680.2.1",0.362676085657155
"Solyc01g068610.2.1",0.00261350736214009
"Solyc09g064910.1.1",0.0844343570076854
"Solyc03g080120.1.1",1
"Solyc03g113370.2.1",0.219907326215392
"Solyc03g117030.1.1",1
"Solyc11g028010.1.1",0.00119980166799972
"Solyc01g088380.1.1",7.7267436670169e-05
"Solyc06g062680.1.1",0.000632707294197313
"Solyc02g079830.1.1",0.00055749169049568
"Solyc12g008360.1.1",0.00158036629813791
"Solyc06g076590.2.1",0.0235905449501612
"Solyc11g062120.1.1",1.00995966400973e-05
"Solyc03g114140.2.1",1
"Solyc12g019890.1.1",0.0156080252863765
"Solyc01g095010.2.1",0.104754781938142
"Solyc12g010120.1.1",1
"Solyc06g007700.2.1",0.0359749631751611
"Solyc12g006330.1.1",2.39436070803929e-05
"Solyc08g008210.2.1",0.928155456511384
"Solyc12g008720.1.1",0.00303524995852427
"Solyc03g111630.2.1",0.00072585583931613
"Solyc01g079180.2.1",0.000750119384487614
"Solyc08g068820.2.1",0.693152743162827
"Solyc06g083350.2.1",1
"Solyc01g108650.2.1",5.04859937170798e-06
"Solyc08g068200.2.1",0.3785204293298
"Solyc08g076300.2.1",0.276001886805989
"Solyc03g116490.1.1",0.0602636991639627
"Solyc04g015520.2.1",0.0193376370329054
"Solyc10g081610.1.1",0.111962807309892
"Solyc02g064800.2.1",5.95215391688949e-08
"Solyc08g077690.2.1",1
"Solyc01g009760.2.1",0.00235505423497429
"Solyc05g055340.2.1",0.000690104358519557
"Solyc10g075110.1.1",4.00072693622121e-05
"Solyc01g110360.2.1",1
"Solyc01g106650.2.1",1
"Solyc12g055850.1.1",0.0660941626081453
"Solyc03g044160.1.1",3.25909649324365e-06
"Solyc11g071970.1.1",1.87227497817649e-05
"Solyc06g068870.2.1",4.85992090805283e-07
"Solyc04g007250.1.1",1
"Solyc10g006170.2.1",0.000652030093472016
"Solyc05g051520.2.1",0.00124930487003463
"Solyc10g084180.1.1",1
"Solyc02g081640.2.1",1
"Solyc06g071550.2.1",0.266916817400029
"Solyc04g074250.1.1",0.436588826014572
"Solyc12g036150.1.1",2.05666890905896e-10
"Solyc01g006390.2.1",2.73163958506281e-05
"Solyc02g085710.2.1",0.283229936664757
"Solyc01g006380.2.1",1
"Solyc09g009210.2.1",1
"Solyc05g041220.1.1",1
"Solyc03g005120.2.1",3.15668221269844e-08
"Solyc11g069770.1.1",0.83966762674326
"Solyc09g089620.1.1",1.82510000384881e-05
"Solyc03g044740.2.1",0.886010747662896
"Solyc07g045050.2.1",1
"Solyc01g096710.2.1",0.776651219922501
"Solyc07g043640.2.1",9.65765083312027e-06
"Solyc06g072520.1.1",1
"Solyc03g113800.2.1",2.52557337734728e-09
"Solyc12g099740.1.1",1
"Solyc04g074920.2.1",0.0959160830959458
"Solyc08g029050.2.1",0.000321992305739865
"Solyc04g009610.2.1",1
"Solyc09g065670.2.1",0.169660542207052
"Solyc06g075080.2.1",0.132881907430873
"Solyc07g066460.2.1",0.000162676285985722
"Solyc07g055910.2.1",1
"Solyc02g067740.2.1",1
"Solyc02g085950.2.1",1
"Solyc06g081980.1.1",1
"Solyc03g111700.2.1",1.20923127704672e-09
"Solyc07g044980.2.1",0.000903649261895989
"Solyc06g066280.2.1",4.88348771655406e-06
"Solyc09g074180.2.1",3.73938252740236e-05
"Solyc05g014710.2.1",1.88190306348722e-12
"Solyc07g016020.1.1",1
"Solyc01g099770.2.1",5.81700236523592e-08
"Solyc07g064890.1.1",0.408490815607273
"Solyc05g052480.2.1",0.0258623812155424
"Solyc04g024530.2.1",1
"Solyc02g036260.2.1",1
"Solyc09g010440.2.1",0.92757169183265
"Solyc10g078260.1.1",0.302751627433696
"Solyc06g054470.1.1",1
"Solyc05g013470.2.1",1
"Solyc01g106690.2.1",0.0794828245443877
"Solyc12g005330.1.1",0.0209437905501716
"Solyc06g084070.2.1",4.23186654591289e-05
"Solyc06g064600.1.1",1
"Solyc02g087770.2.1",0.000120720610279030
"Solyc12g011000.1.1",0.0315214571843557
"Solyc11g012890.1.1",0.0297159463663051
"Solyc03g120080.2.1",0.000460671065980458
"Solyc05g012870.1.1",1
"Solyc12g019690.1.1",0.00851501305684495
"Solyc11g005590.1.1",1
"Solyc01g103030.2.1",0.0400298001417896
"Solyc07g053180.2.1",0.0090607636266607
"Solyc01g096370.2.1",0.022437677567864
"Solyc11g017000.1.1",0.0924577682755982
"Solyc12g017380.1.1",0.619687031377793
"Solyc11g009040.1.1",0.00330330857007447
"Solyc05g055970.2.1",0.000557027193081245
"Solyc10g081150.1.1",0.0257530627465269
"Solyc03g111160.2.1",1.56002363232345e-05
"Solyc01g106790.2.1",0.128628514383499
"Solyc06g007730.1.1",0.0635543959846426
"Solyc08g069060.2.1",1
"Solyc01g091640.2.1",2.20970988077832e-10
"Solyc06g068480.2.1",0.110129962560989
"Solyc06g064880.2.1",3.11990726436776e-08
"Solyc07g026950.2.1",8.33374394801617e-18
"Solyc09g097970.2.1",7.6582132883845e-07
"Solyc07g053350.2.1",1
"Solyc03g005820.2.1",1
"Solyc08g061820.2.1",0.00154352403013185
"Solyc05g007420.1.1",0.0234994517506577
"Solyc01g088720.2.1",0.822597688687249
"Solyc10g053970.1.1",0.175488576519068
"Solyc11g068500.1.1",0.000149821679799027
"Solyc02g077920.2.1",1
"Solyc03g123910.2.1",2.08675787781989e-05
"Solyc05g051620.2.1",2.82802370699279e-05
"Solyc05g052180.2.1",0.275755073194587
"Solyc02g091860.2.1",0.612311219366843
"Solyc01g094420.2.1",0.0155716924625340
"Solyc04g051880.1.1",1
"Solyc02g092500.1.1",1
"Solyc10g005470.2.1",1
"Solyc01g107750.2.1",2.37632003319065e-06
"Solyc06g049070.2.1",1
"Solyc03g063060.2.1",1
"Solyc05g054200.2.1",1
"Solyc01g102410.2.1",7.78794619807657e-07
"Solyc01g080500.2.1",0.0992628376809364
"Solyc06g071870.2.1",0.000114793986195072
"Solyc09g098260.1.1",0.0160623704154418
"Solyc11g066550.1.1",1
"Solyc01g095750.2.1",0.00746876294319545
"Solyc03g111350.2.1",1
"Solyc11g005350.1.1",0.00135514877376891
"Solyc03g111800.2.1",8.48560526710425e-05
"Solyc06g084350.2.1",0.0611030731635127
"Solyc09g010260.2.1",0.344729753871242
"Solyc07g053440.2.1",1
"Solyc09g015170.2.1",9.46909254341987e-05
"Solyc02g081840.2.1",0.948190816410073
"Solyc11g005440.1.1",0.104513190809615
"Solyc09g092230.2.1",1
"Solyc12g099540.1.1",0.000230945261054149
"Solyc10g050440.1.1",1
"Solyc06g049100.2.1",0.00543401483173631
"Solyc01g096290.2.1",0.159968832323372
"Solyc11g030600.2.1",4.87596412663768e-08
"Solyc07g049730.2.1",0.266171072074671
"Solyc01g099590.2.1",0.124429285017882
"Solyc04g081150.2.1",3.46029152902754e-07
"Solyc04g054200.2.1",1
"Solyc01g106750.1.1",1
"Solyc01g111590.2.1",0.00101691701114572
"Solyc02g091430.2.1",0.411266313319245
"Solyc02g083530.1.1",1
"Solyc12g044810.1.1",0.117408276782496
"Solyc09g042380.1.1",0.000108678854903367
"Solyc08g080590.2.1",1.07730918166339e-06
"Solyc07g045380.2.1",0.000860891045975638
"Solyc06g084170.2.1",1.44301385706585e-05
"Solyc02g094520.2.1",0.152288214549862
"Solyc08g005160.1.1",9.84872577650598e-10
"Solyc07g066660.2.1",3.65277525712469e-05
"Solyc01g091650.2.1",0.00409685598542721
"Solyc10g017920.1.1",1
"Solyc08g006760.2.1",5.36750384579624e-06
"Solyc04g056610.2.1",0.795596155665973
"Solyc01g005030.2.1",0.000170847424156001
"Solyc01g079810.2.1",0.0133896063335347
"Solyc01g005020.2.1",1.54846195751108e-09
"Solyc08g006180.2.1",1
"Solyc01g087970.2.1",0.282007389164234
"Solyc01g008140.2.1",1
"Solyc09g019980.2.1",1
"Solyc08g077000.1.1",0.0119584315174042
"Solyc02g071270.1.1",6.6816084251944e-09
"Solyc02g070480.2.1",1
"Solyc09g089740.2.1",8.6974128749689e-06
"Solyc07g066030.2.1",1.64373477975118e-07
"Solyc07g063640.1.1",1
"Solyc05g055510.2.1",0.236951481895721
"Solyc01g095970.2.1",0.000910685848947058
"Solyc03g007800.2.1",0.00107196982120111
"Solyc05g055330.2.1",4.94043015041346e-08
"Solyc12g100030.1.1",0.830720850630416
"Solyc05g056010.2.1",0.0313953964376823
"Solyc11g045470.1.1",0.000187185728947261
"Solyc07g055660.2.1",0.000586019441055365
"Solyc11g005030.1.1",0.000178319120424262
"Solyc08g006200.1.1",0.00416764441557624
"Solyc08g067830.2.1",1
"Solyc07g061930.1.1",0.696012719792803
"Solyc01g107310.2.1",0.042065492177489
"Solyc03g079880.2.1",0.387682387528956
"Solyc05g047520.2.1",8.57483091676434e-09
"Solyc06g064430.1.1",0.000216857183877655
"Solyc06g053770.2.1",6.84797365940138e-07
"Solyc10g081290.1.1",1
"Solyc01g105540.2.1",7.98511223224794e-09
"Solyc08g076150.2.1",1
"Solyc03g121880.2.1",1.54034973452310e-07
"Solyc09g091510.2.1",0.00295022421094233
"Solyc01g103350.2.1",1.52330450354625e-06
"Solyc03g019700.1.1",0.883694205031769
"Solyc01g111990.2.1",0.000112385277219024
"Solyc05g016380.2.1",0.0387501253725154
"Solyc08g079250.2.1",3.81486629294214e-05
"Solyc02g082430.2.1",0.0394457846385615
"Solyc09g010360.2.1",0.000849628990389974
"Solyc01g088160.2.1",1
"Solyc05g041530.2.1",3.45324219780998e-05
"Solyc12g099190.1.1",3.57845199363357e-05
"Solyc06g065620.1.1",0.0967390654791332
"Solyc02g087860.2.1",1
"Solyc04g049660.1.1",0.0167629479928353
"Solyc05g013200.1.1",0.388444882585033
"Solyc08g078050.1.1",1
"Solyc04g078470.2.1",0.35722427034718
"Solyc12g036340.1.1",0.00023957596829015
"Solyc10g006440.2.1",0.000859703675139378
"Solyc02g086640.2.1",0.262113100441949
"Solyc03g033620.2.1",1
"Solyc04g072150.1.1",0.0705340573589458
"Solyc02g078150.2.1",0.0566790526951617
"Solyc11g072480.1.1",3.37818668304616e-08
"Solyc06g063340.2.1",0.0394222968819543
"Solyc06g054390.2.1",0.00175614021523827
"Solyc10g006560.2.1",0.0390264177579571
"Solyc10g006320.2.1",1
"Solyc06g071300.1.1",1
"Solyc01g067300.2.1",0.804756047400327
"Solyc10g076900.1.1",0.0151191748697298
"Solyc03g007650.1.1",1
"Solyc09g011630.2.1",1
"Solyc10g081460.1.1",5.66815625879082e-05
"Solyc06g011350.2.1",3.95302804202403e-16
"Solyc01g103560.2.1",1
"Solyc09g092080.2.1",1.24011681903239e-07
"Solyc02g033040.2.1",1
"Solyc02g071770.2.1",0.0497404710489928
"Solyc02g077890.2.1",0.0161677161212229
"Solyc11g013760.1.1",1.50694910693746e-06
"Solyc11g005620.1.1",0.000263186768429058
"Solyc12g096570.1.1",0.136202405840095
"Solyc01g068360.2.1",5.54648045971899e-05
"Solyc04g080760.2.1",0.686911643673774
"Solyc02g086970.2.1",1.74270222151138e-16
"Solyc07g049320.2.1",0.0500989257634628
"Solyc02g077100.2.1",0.0600600813931075
"Solyc11g006780.1.1",0.00314151063820165
"Solyc08g083250.2.1",8.48632963768767e-13
"Solyc01g108810.2.1",1.43361120767854e-07
"Solyc04g080500.2.1",1
"Solyc11g012170.1.1",1
"Solyc04g081450.2.1",1
"Solyc06g051060.2.1",1
"Solyc06g083230.2.1",0.00318059931959688
"Solyc08g005490.2.1",0.093509704708416
"Solyc01g100960.2.1",0.0324789155228844
"Solyc08g007360.2.1",0.247263602198478
"Solyc07g005790.2.1",1
"Solyc07g005320.2.1",2.99899701177539e-05
"Solyc04g081730.2.1",1
"Solyc04g057980.2.1",0.00136614070778404
"Solyc03g043960.2.1",0.466770651491151
"Solyc04g077950.2.1",1
"Solyc01g109180.2.1",9.5257092492665e-05
"Solyc01g060390.1.1",1
"Solyc04g014740.1.1",1.99438102124316e-08
"Solyc09g066080.1.1",1.18333726454003e-05
"Solyc04g007200.2.1",1.23413562997336e-07
"Solyc01g087130.2.1",0.748265144674476
"Solyc03g083180.1.1",1
"Solyc01g066520.2.1",0.263649539095032
"Solyc01g095370.2.1",0.108571539719853
"Solyc05g012640.2.1",1
"Solyc08g065970.2.1",1
"Solyc06g071650.1.1",0.92757169183265
"Solyc02g065190.2.1",2.43161587648293e-13
"Solyc09g057600.1.1",1
"Solyc05g050680.2.1",1
"Solyc06g005820.2.1",6.23301303737377e-10
"Solyc01g103920.2.1",7.95207349267004e-07
"Solyc10g044900.1.1",0.562975379225748
"Solyc03g114660.1.1",0.00287555963399255
"Solyc06g071070.1.1",2.24755243897294e-05
"Solyc01g006230.2.1",0.204394957301498
"Solyc06g063170.2.1",0.0854133731543041
"Solyc07g043550.2.1",0.102846226958183
"Solyc04g015380.1.1",1
"Solyc01g110400.2.1",1
"Solyc04g076920.2.1",0.96251303087598
"Solyc05g018390.2.1",0.156527595351987
"Solyc02g067790.2.1",0.000446988012355696
"Solyc03g080060.1.1",0.00044550577779505
"Solyc11g010190.1.1",0.389993716228195
"Solyc09g075710.1.1",0.000856212813947554
"Solyc11g006130.1.1",1
"Solyc07g063390.2.1",6.49799602734508e-08
"Solyc09g083230.1.1",1
"Solyc02g084920.2.1",0.172096037120204
"Solyc06g076630.2.1",4.36668755884966e-07
"Solyc10g085830.1.1",4.15906150445376e-10
"Solyc08g013850.1.1",0.0431713676253886
"Solyc06g053260.1.1",0.597594420234166
"Solyc06g054080.2.1",0.00720190312124442
"Solyc04g005250.2.1",4.37402374090434e-05
"Solyc02g083130.2.1",3.99189769066023e-05
"Solyc06g006000.2.1",1
"Solyc08g078610.2.1",0.375645298041777
"Solyc02g089640.2.1",0.0177741700294273
"Solyc06g009490.2.1",7.83236615915309e-08
"Solyc12g006830.1.1",1
"Solyc10g011950.1.1",0.108359159890953
"Solyc04g072510.2.1",1
"Solyc09g064860.2.1",1.03765211357651e-05
"Solyc02g077980.1.1",0.00267568869898734
"Solyc06g059990.2.1",0.000219465886268949
"Solyc11g065140.1.1",0.0849454933709573
"Solyc04g080550.2.1",1.24036787120640e-09
"Solyc06g073090.2.1",3.36089035961960e-07
"Solyc11g073250.1.1",0.0376147984624007
"Solyc02g043830.2.1",0.00153263122282695
"Solyc06g083020.1.1",0.0508979793054753
"Solyc07g043360.1.1",0.813620432346296
"Solyc01g008460.2.1",0.0011178281609529
"Solyc04g015080.2.1",0.318262035626706
"Solyc10g017580.2.1",0.474638897463077
"Solyc01g011030.2.1",9.33636682463998e-09
"Solyc07g047680.1.1",1
"Solyc12g098160.1.1",0.0492735266131303
"Solyc06g071780.2.1",1
"Solyc11g040240.1.1",0.0428470937632667
"Solyc01g105450.2.1",5.87993596401482e-09
"Solyc09g064200.2.1",0.000747593861582355
"Solyc04g080010.2.1",4.08219479342368e-06
"Solyc02g069520.2.1",1
"Solyc04g009000.1.1",1
"Solyc07g065850.2.1",1
"Solyc06g061090.2.1",0.000175582633302858
"Solyc03g032050.2.1",0.0902861299661223
"Solyc06g054020.2.1",0.804756047400327
"Solyc12g099760.1.1",0.0188365064981469
"Solyc05g012000.2.1",0.0250852625013981
"Solyc02g067480.2.1",0.0263668440407136
"Solyc02g032460.1.1",0.0735105585829467
"Solyc01g079840.2.1",1
"Solyc09g075060.2.1",3.0394721595326e-12
"Solyc08g080940.2.1",1
"Solyc07g022910.2.1",0.000498624046237183
"Solyc07g005340.1.1",0.000165431271715197
"Solyc04g005630.2.1",0.0060210439276698
"Solyc04g007070.2.1",1.09925667985784e-06
"Solyc04g010100.1.1",1
"Solyc10g055760.1.1",0.000258407077890164
"Solyc11g010130.1.1",1
"Solyc01g087990.2.1",1
"Solyc01g102850.1.1",7.932924692768e-10
"Solyc08g061810.2.1",0.00313239269419703
"Solyc06g036080.2.1",0.00125208958822751
"Solyc10g078750.1.1",0.000582916676458997
"Solyc09g098330.2.1",0.0015780588095686
"Solyc06g073520.2.1",1
"Solyc11g010460.1.1",1
"Solyc12g088690.1.1",4.59988701570442e-08
"Solyc02g080890.2.1",1
"Solyc01g110340.2.1",0.00367007175318542
"Solyc03g122270.2.1",9.8420665271499e-15
"Solyc10g084730.1.1",0.0812899648159526
"Solyc03g115870.2.1",0.712222485102003
"Solyc05g009680.1.1",1
"Solyc05g052190.2.1",1
"Solyc01g099810.2.1",0.0003916120653495
"Solyc01g101020.2.1",0.00400170907284389
"Solyc03g059260.2.1",0.000206754678893665
"Solyc05g043330.2.1",0.131034354302686
"Solyc01g015030.1.1",1.14829680240308e-06
"Solyc06g053640.1.1",1
"Solyc02g091980.1.1",1
"Solyc12g088470.1.1",0.0224230994125517
"Solyc04g011670.2.1",1
"Solyc12g008560.1.1",0.148245238345996
"Solyc11g010710.1.1",1
"Solyc03g026290.2.1",0.0622054291827304
"Solyc12g070280.1.1",0.345263441450872
"Solyc09g008800.2.1",1.43404763232855e-05
"Solyc02g088850.2.1",0.0588400028011198
"Solyc11g069400.1.1",0.00423592994878929
"Solyc08g061850.2.1",0.00209247249383946
"Solyc07g017410.2.1",0.0537484749056171
"Solyc04g014870.2.1",0.00070898441294194
"Solyc06g072110.2.1",1
"Solyc08g081430.2.1",0.0116159967584438
"Solyc11g008810.1.1",0.412703246966971
"Solyc06g009210.2.1",3.45716383116126e-05
"Solyc09g010120.2.1",0.161925231243626
"Solyc03g093490.2.1",0.060870898546723
"Solyc10g083890.1.1",2.34894420605209e-05
"Solyc01g087850.2.1",0.00105170040531389
"Solyc05g054170.2.1",1
"Solyc12g017570.1.1",0.139726576920483
"Solyc09g074750.2.1",0.00532842429209983
"Solyc03g115220.2.1",2.47379063355758e-10
"Solyc12g089040.1.1",0.00563417745348231
"Solyc05g042040.2.1",1
"Solyc04g076800.2.1",0.0975442154948624
"Solyc07g006030.2.1",2.01746295517129e-09
"Solyc05g007820.2.1",0.0334944330751427
